42423.432: [GC [PSYoungGen: 152544K->5088K(154048K)] 3259496K->3112056K(3842240K), 0.0299140 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
42433.742: [GC [PSYoungGen: 153760K->3104K(154368K)] 3260728K->3110096K(3842560K), 0.0285180 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
42443.932: [GC [PSYoungGen: 151776K->3392K(154432K)] 3258768K->3110408K(3842624K), 0.0310770 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
42454.071: [GC [PSYoungGen: 152320K->4096K(154496K)] 3259336K->3111136K(3842688K), 0.0379010 secs] [Times: user=0.18 sys=0.00, real=0.04 secs] 
42464.571: [GC [PSYoungGen: 153024K->3232K(154560K)] 3260064K->3110288K(3842752K), 0.0256910 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
42474.802: [GC [PSYoungGen: 152416K->3488K(154624K)] 3259472K->3110560K(3842816K), 0.0286930 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
42485.047: [GC [PSYoungGen: 152672K->4384K(154688K)] 3259744K->3111472K(3842880K), 0.0347150 secs] [Times: user=0.17 sys=0.00, real=0.04 secs] 
42495.397: [GC [PSYoungGen: 153760K->3360K(154752K)] 3260848K->3110472K(3842944K), 0.0298760 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
42505.676: [GC [PSYoungGen: 152736K->3424K(154816K)] 3259848K->3110560K(3843008K), 0.0263200 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
42515.746: [GC [PSYoungGen: 153056K->5120K(154880K)] 3260192K->3112272K(3843072K), 0.0292960 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
42526.128: [GC [PSYoungGen: 154752K->5088K(155264K)] 3261904K->3112248K(3843456K), 0.0243050 secs] [Times: user=0.16 sys=0.01, real=0.02 secs] 
42536.427: [GC [PSYoungGen: 154720K->3136K(155520K)] 3261880K->3110312K(3843712K), 0.0329200 secs] [Times: user=0.17 sys=0.01, real=0.04 secs] 
42546.613: [GC [PSYoungGen: 152768K->3584K(155456K)] 3259944K->3110792K(3843648K), 0.0219640 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
42556.818: [GC [PSYoungGen: 153472K->4064K(155584K)] 3260680K->3111288K(3843776K), 0.0255990 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
42567.140: [GC [PSYoungGen: 153952K->3648K(155584K)] 3261176K->3110896K(3843776K), 0.0301680 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
42577.392: [GC [PSYoungGen: 153792K->4256K(155648K)] 3261040K->3111520K(3843840K), 0.0276650 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42587.701: [GC [PSYoungGen: 154400K->4672K(155712K)] 3261664K->3111960K(3843904K), 0.0336720 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
42598.081: [GC [PSYoungGen: 154944K->3328K(155840K)] 3262232K->3110656K(3844032K), 0.0278250 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42608.288: [GC [PSYoungGen: 153600K->2976K(156096K)] 3260928K->3110320K(3844288K), 0.0254230 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
42618.538: [GC [PSYoungGen: 153504K->4928K(156096K)] 3260848K->3112288K(3844288K), 0.0325310 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
42629.014: [GC [PSYoungGen: 155456K->2912K(156544K)] 3262816K->3110288K(3844736K), 0.0281660 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
42639.247: [GC [PSYoungGen: 153696K->5248K(156544K)] 3261072K->3112632K(3844736K), 0.0270480 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
42649.710: [GC [PSYoungGen: 156032K->4384K(157120K)] 3263416K->3111792K(3845312K), 0.0294950 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
42660.024: [GC [PSYoungGen: 155424K->4288K(157120K)] 3262832K->3111704K(3845312K), 0.0267080 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42670.470: [GC [PSYoungGen: 155328K->2784K(157248K)] 3262744K->3110216K(3845440K), 0.0233800 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
42680.780: [GC [PSYoungGen: 154080K->4352K(157248K)] 3261512K->3111808K(3845440K), 0.0270490 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42691.205: [GC [PSYoungGen: 155648K->4384K(157376K)] 3263104K->3111872K(3845568K), 0.0284730 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
42701.553: [GC [PSYoungGen: 155936K->3744K(157440K)] 3263424K->3111264K(3845632K), 0.0331330 secs] [Times: user=0.15 sys=0.01, real=0.04 secs] 
42711.894: [GC [PSYoungGen: 155296K->3456K(157440K)] 3262816K->3111008K(3845632K), 0.0292870 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42722.403: [GC [PSYoungGen: 155264K->3232K(157504K)] 3262816K->3110824K(3845696K), 0.0432930 secs] [Times: user=0.14 sys=0.03, real=0.04 secs] 
42732.695: [GC [PSYoungGen: 155040K->3424K(157504K)] 3262632K->3111032K(3845696K), 0.0323890 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
42743.130: [GC [PSYoungGen: 155552K->4384K(157632K)] 3263160K->3112008K(3845824K), 0.0256430 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
42753.309: [GC [PSYoungGen: 156512K->4256K(157952K)] 3264136K->3111896K(3846144K), 0.0291160 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
42763.415: [GC [PSYoungGen: 156640K->4128K(157952K)] 3264280K->3111784K(3846144K), 0.0246540 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
42773.682: [GC [PSYoungGen: 156512K->3264K(158080K)] 3264168K->3110928K(3846272K), 0.0275310 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
42783.726: [GC [PSYoungGen: 155904K->3648K(158080K)] 3263568K->3111336K(3846272K), 0.0285440 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
42794.031: [GC [PSYoungGen: 156288K->3840K(157952K)] 3263976K->3111552K(3846144K), 0.0256080 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
42804.221: [GC [PSYoungGen: 156736K->3616K(158080K)] 3264448K->3111344K(3846272K), 0.0229070 secs] [Times: user=0.13 sys=0.01, real=0.02 secs] 
42814.305: [GC [PSYoungGen: 156512K->4256K(153984K)] 3264240K->3112000K(3842176K), 0.0253980 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
42824.266: [GC [PSYoungGen: 153952K->3968K(150592K)] 3261696K->3111728K(3838784K), 0.0265580 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
42834.157: [GC [PSYoungGen: 150528K->1952K(148800K)] 3258288K->3110688K(3836992K), 0.0287050 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
42843.999: [GC [PSYoungGen: 148768K->3072K(150208K)] 3257504K->3111816K(3838400K), 0.0293880 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
42853.700: [GC [PSYoungGen: 150144K->3328K(152192K)] 3258888K->3112072K(3840384K), 0.0333640 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42863.461: [GC [PSYoungGen: 150464K->3936K(152128K)] 3259208K->3112680K(3840320K), 0.0291850 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
42873.179: [GC [PSYoungGen: 151072K->3776K(152128K)] 3259816K->3112528K(3840320K), 0.0289740 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
42883.041: [GC [PSYoungGen: 151168K->4160K(152256K)] 3259920K->3112920K(3840448K), 0.0303460 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
42892.785: [GC [PSYoungGen: 151552K->3520K(152448K)] 3260312K->3112280K(3840640K), 0.0263210 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
42902.682: [GC [PSYoungGen: 151168K->4256K(152512K)] 3259928K->3113016K(3840704K), 0.0219340 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
42912.477: [GC [PSYoungGen: 151904K->4064K(152832K)] 3260664K->3112840K(3841024K), 0.0267790 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
42922.378: [GC [PSYoungGen: 151968K->4032K(152832K)] 3260744K->3112816K(3841024K), 0.0290330 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
42932.187: [GC [PSYoungGen: 151936K->4672K(152896K)] 3260720K->3113456K(3841088K), 0.0327790 secs] [Times: user=0.18 sys=0.01, real=0.04 secs] 
42941.881: [GC [PSYoungGen: 152640K->5024K(153088K)] 3261424K->3113816K(3841280K), 0.0246290 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
42949.228: [GC [PSYoungGen: 152992K->4768K(153408K)] 3261784K->3113568K(3841600K), 0.0260330 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
42959.049: [GC [PSYoungGen: 152800K->4224K(153600K)] 3261600K->3113032K(3841792K), 0.0310380 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
42968.973: [GC [PSYoungGen: 152256K->3328K(153728K)] 3261064K->3112144K(3841920K), 0.0284870 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
42978.902: [GC [PSYoungGen: 151616K->3040K(153728K)] 3260432K->3111880K(3841920K), 0.0266820 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
42988.771: [GC [PSYoungGen: 151328K->4000K(153792K)] 3260168K->3112888K(3841984K), 0.0295790 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
42998.631: [GC [PSYoungGen: 152338K->3744K(153920K)] 3261226K->3112648K(3842112K), 0.0270540 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43008.475: [GC [PSYoungGen: 152288K->3552K(153920K)] 3261192K->3112472K(3842112K), 0.0290410 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43018.308: [GC [PSYoungGen: 152352K->4160K(153984K)] 3261272K->3113096K(3842176K), 0.0266000 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43028.309: [GC [PSYoungGen: 152960K->4384K(154240K)] 3261896K->3113336K(3842432K), 0.0320670 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
43038.306: [GC [PSYoungGen: 153440K->3072K(154240K)] 3262392K->3112040K(3842432K), 0.0266210 secs] [Times: user=0.16 sys=0.01, real=0.02 secs] 
43048.247: [GC [PSYoungGen: 152128K->3360K(154432K)] 3261096K->3112344K(3842624K), 0.0238590 secs] [Times: user=0.16 sys=0.01, real=0.02 secs] 
43058.115: [GC [PSYoungGen: 152672K->3776K(154496K)] 3261656K->3112776K(3842688K), 0.0258800 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
43068.082: [GC [PSYoungGen: 153088K->3584K(154496K)] 3262088K->3112600K(3842688K), 0.0301570 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
43078.022: [GC [PSYoungGen: 153152K->3328K(154560K)] 3262168K->3112368K(3842752K), 0.0278670 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43087.714: [GC [PSYoungGen: 152896K->3392K(154624K)] 3261936K->3112440K(3842816K), 0.0307840 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
43097.241: [GC [PSYoungGen: 153216K->2144K(154688K)] 3262264K->3111208K(3842880K), 0.0266070 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43106.764: [GC [PSYoungGen: 151968K->2496K(155136K)] 3261032K->3111584K(3843328K), 0.0257450 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
43116.193: [GC [PSYoungGen: 152576K->3328K(155136K)] 3261664K->3112432K(3843328K), 0.0292850 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43125.848: [GC [PSYoungGen: 153408K->2656K(155264K)] 3262512K->3111784K(3843456K), 0.0243910 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
43135.377: [GC [PSYoungGen: 152992K->2592K(155264K)] 3262120K->3111752K(3843456K), 0.0298950 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43145.009: [GC [PSYoungGen: 152928K->3360K(155264K)] 3262088K->3112536K(3843456K), 0.0295690 secs] [Times: user=0.15 sys=0.02, real=0.02 secs] 
43154.003: [GC [PSYoungGen: 153952K->2304K(155392K)] 3263128K->3111512K(3843584K), 0.0259430 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43162.446: [GC [PSYoungGen: 152896K->4789K(153984K)] 3262104K->3117411K(3842176K), 0.0203970 secs] [Times: user=0.12 sys=0.01, real=0.02 secs] 
43174.077: [GC [PSYoungGen: 153973K->6458K(152576K)] 3266595K->3121059K(3840768K), 0.0262160 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43185.715: [GC [PSYoungGen: 152570K->6266K(149376K)] 3267171K->3120883K(3837568K), 0.0264510 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
43197.160: [GC [PSYoungGen: 149370K->6426K(146688K)] 3263987K->3121043K(3834880K), 0.0230770 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
43208.296: [GC [PSYoungGen: 146650K->6010K(143424K)] 3261267K->3121579K(3831616K), 0.0241280 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43219.174: [GC [PSYoungGen: 143418K->5978K(140736K)] 3258987K->3121555K(3828928K), 0.0302390 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
43229.894: [GC [PSYoungGen: 140698K->6234K(138368K)] 3256275K->3121811K(3826560K), 0.0239840 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
43240.301: [GC [PSYoungGen: 138330K->6746K(136320K)] 3253907K->3122355K(3824512K), 0.0348640 secs] [Times: user=0.15 sys=0.00, real=0.04 secs] 
43250.783: [GC [PSYoungGen: 136282K->5530K(132672K)] 3251891K->3121155K(3820864K), 0.0253290 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
43261.768: [GC [PSYoungGen: 132570K->7706K(132416K)] 3248195K->3123355K(3820608K), 0.0251630 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
43274.659: [GC [PSYoungGen: 132378K->6746K(129408K)] 3248027K->3122411K(3817600K), 0.0348210 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
43287.554: [GC [PSYoungGen: 129114K->6938K(127104K)] 3244779K->3122619K(3815296K), 0.0219540 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43300.199: [GC [PSYoungGen: 127066K->7738K(126208K)] 3242747K->3123427K(3814400K), 0.0259440 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43312.595: [GC [PSYoungGen: 125690K->7322K(123200K)] 3241379K->3123019K(3811392K), 0.0270940 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43324.618: [GC [PSYoungGen: 123162K->6010K(121088K)] 3238859K->3121739K(3809280K), 0.0257310 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
43336.402: [GC [PSYoungGen: 119802K->5504K(117376K)] 3235531K->3122875K(3805568K), 0.0257830 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43347.774: [GC [PSYoungGen: 117312K->4608K(117376K)] 3234683K->3122515K(3805568K), 0.0254780 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43359.483: [GC [PSYoungGen: 114496K->4000K(112064K)] 3232403K->3122179K(3800256K), 0.0260940 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
43370.557: [GC [PSYoungGen: 112032K->3968K(113600K)] 3230211K->3122155K(3801792K), 0.0276160 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
43381.577: [GC [PSYoungGen: 110144K->2848K(107264K)] 3228331K->3121307K(3795456K), 0.0299780 secs] [Times: user=0.14 sys=0.02, real=0.03 secs] 
43392.180: [GC [PSYoungGen: 107232K->4256K(109824K)] 3225691K->3122731K(3798016K), 0.0322190 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43403.033: [GC [PSYoungGen: 106912K->3488K(104512K)] 3225387K->3121979K(3792704K), 0.0282790 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43413.420: [GC [PSYoungGen: 104480K->4192K(106240K)] 3222971K->3122699K(3794432K), 0.0257320 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
43423.911: [GC [PSYoungGen: 103584K->2400K(100224K)] 3222091K->3120923K(3788416K), 0.0286090 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
43433.904: [GC [PSYoungGen: 100192K->4192K(102912K)] 3218715K->3122747K(3791104K), 0.0254410 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
43443.776: [GC [PSYoungGen: 100448K->4256K(99072K)] 3219003K->3122819K(3787264K), 0.0250970 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43453.721: [GC [PSYoungGen: 99040K->4256K(99392K)] 3217603K->3122835K(3787584K), 0.0295510 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
43463.593: [GC [PSYoungGen: 97568K->3168K(101184K)] 3216147K->3121755K(3789376K), 0.0285040 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43472.990: [GC [PSYoungGen: 96480K->4512K(100736K)] 3215067K->3123131K(3788928K), 0.0308490 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43482.571: [GC [PSYoungGen: 98016K->4608K(98176K)] 3216635K->3123243K(3786368K), 0.0305280 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43492.432: [GC [PSYoungGen: 98112K->4544K(100544K)] 3216747K->3123195K(3788736K), 0.0296470 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43502.149: [GC [PSYoungGen: 98240K->3680K(100736K)] 3216891K->3122339K(3788928K), 0.0269310 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43511.826: [GC [PSYoungGen: 97376K->3648K(100544K)] 3216035K->3122331K(3788736K), 0.0260400 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
43520.723: [GC [PSYoungGen: 97536K->3904K(100672K)] 3216219K->3122611K(3788864K), 0.0277390 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43528.403: [GC [PSYoungGen: 97792K->4672K(100544K)] 3216499K->3123387K(3788736K), 0.0312960 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
43536.104: [GC [PSYoungGen: 98752K->3392K(100608K)] 3217467K->3122131K(3788800K), 0.0340500 secs] [Times: user=0.18 sys=0.02, real=0.04 secs] 
43543.719: [GC [PSYoungGen: 97472K->4032K(100352K)] 3216211K->3122779K(3788544K), 0.0248040 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43551.473: [GC [PSYoungGen: 98304K->2880K(100544K)] 3217051K->3121643K(3788736K), 0.0282090 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43559.132: [GC [PSYoungGen: 97152K->2592K(100672K)] 3215915K->3121363K(3788864K), 0.0272000 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
43566.698: [GC [PSYoungGen: 96992K->3520K(100736K)] 3215763K->3122307K(3788928K), 0.0295270 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43574.421: [GC [PSYoungGen: 97920K->3200K(100480K)] 3216707K->3121995K(3788672K), 0.0262320 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
43582.099: [GC [PSYoungGen: 97792K->3200K(100608K)] 3216587K->3122027K(3788800K), 0.0292770 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
43589.714: [GC [PSYoungGen: 97792K->5248K(100288K)] 3216619K->3124083K(3788480K), 0.0333160 secs] [Times: user=0.15 sys=0.01, real=0.04 secs] 
43597.580: [GC [PSYoungGen: 99648K->4544K(100672K)] 3218483K->3123395K(3788864K), 0.0290070 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
43605.213: [GC [PSYoungGen: 98944K->3456K(100672K)] 3217795K->3122315K(3788864K), 0.0275240 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43612.822: [GC [PSYoungGen: 98112K->4576K(100800K)] 3216971K->3123451K(3788992K), 0.0282860 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
43620.463: [GC [PSYoungGen: 99232K->3776K(100544K)] 3218107K->3122659K(3788736K), 0.0237760 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43628.175: [GC [PSYoungGen: 98624K->3744K(100800K)] 3217507K->3122643K(3788992K), 0.0309180 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
43635.829: [GC [PSYoungGen: 98592K->4672K(100800K)] 3217491K->3123579K(3788992K), 0.0359910 secs] [Times: user=0.22 sys=0.01, real=0.04 secs] 
43643.671: [GC [PSYoungGen: 99648K->4448K(100864K)] 3218555K->3123371K(3789056K), 0.0285880 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
43651.461: [GC [PSYoungGen: 99424K->3904K(100736K)] 3218347K->3122843K(3788928K), 0.0282480 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
43659.091: [GC [PSYoungGen: 99136K->4800K(100928K)] 3218075K->3123747K(3789120K), 0.0299210 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
43666.684: [GC [PSYoungGen: 100032K->3200K(101312K)] 3218979K->3122163K(3789504K), 0.0321240 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43674.443: [GC [PSYoungGen: 98688K->3904K(101312K)] 3217651K->3122883K(3789504K), 0.0314720 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43682.204: [GC [PSYoungGen: 99392K->4832K(101312K)] 3218371K->3123835K(3789504K), 0.0293760 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
43690.017: [GC [PSYoungGen: 100448K->3776K(101440K)] 3219451K->3122795K(3789632K), 0.0341090 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43697.910: [GC [PSYoungGen: 99392K->2784K(101504K)] 3218411K->3121811K(3789696K), 0.0250800 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
43705.685: [GC [PSYoungGen: 98592K->4128K(101568K)] 3217619K->3123187K(3789760K), 0.0342210 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43713.498: [GC [PSYoungGen: 99936K->4096K(101440K)] 3218995K->3123163K(3789632K), 0.0343280 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43721.281: [GC [PSYoungGen: 100160K->4128K(101568K)] 3219227K->3123219K(3789760K), 0.0327400 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
43729.190: [GC [PSYoungGen: 100192K->4512K(101696K)] 3219283K->3123603K(3789888K), 0.0243560 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
43737.053: [GC [PSYoungGen: 100768K->2880K(101760K)] 3219859K->3121995K(3789952K), 0.0224740 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
43744.781: [GC [PSYoungGen: 99136K->4256K(101888K)] 3218251K->3123379K(3790080K), 0.0217120 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
43752.708: [GC [PSYoungGen: 100704K->3584K(101952K)] 3219827K->3122731K(3790144K), 0.0344870 secs] [Times: user=0.19 sys=0.01, real=0.04 secs] 
43760.518: [GC [PSYoungGen: 100032K->2912K(102080K)] 3219179K->3122067K(3790272K), 0.0250100 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43768.304: [GC [PSYoungGen: 99552K->4160K(102080K)] 3218707K->3123331K(3790272K), 0.0292560 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43776.148: [GC [PSYoungGen: 100800K->5344K(101888K)] 3219971K->3124523K(3790080K), 0.0271230 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43784.066: [GC [PSYoungGen: 101792K->3840K(102272K)] 3220971K->3123051K(3790464K), 0.0311270 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
43791.670: [GC [PSYoungGen: 100288K->5024K(102080K)] 3219499K->3124275K(3790272K), 0.0379240 secs] [Times: user=0.19 sys=0.01, real=0.04 secs] 
43799.687: [GC [PSYoungGen: 101472K->3200K(102336K)] 3220723K->3122467K(3790528K), 0.0240600 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43807.412: [GC [PSYoungGen: 99648K->3104K(102528K)] 3218915K->3122387K(3790720K), 0.0313930 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
43815.185: [GC [PSYoungGen: 99808K->3904K(102528K)] 3219091K->3123203K(3790720K), 0.0310830 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
43822.947: [GC [PSYoungGen: 100608K->3616K(102336K)] 3219907K->3122939K(3790528K), 0.0263400 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
43830.632: [GC [PSYoungGen: 100576K->3968K(102464K)] 3219899K->3123307K(3790656K), 0.0354410 secs] [Times: user=0.17 sys=0.00, real=0.04 secs] 
43838.595: [GC [PSYoungGen: 100928K->4704K(102400K)] 3220267K->3124059K(3790592K), 0.0336900 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
43846.446: [GC [PSYoungGen: 101728K->3008K(102592K)] 3221083K->3122379K(3790784K), 0.0233020 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
43854.174: [GC [PSYoungGen: 100032K->4096K(102592K)] 3219403K->3123483K(3790784K), 0.0371550 secs] [Times: user=0.18 sys=0.01, real=0.04 secs] 
43862.111: [GC [PSYoungGen: 101376K->4352K(102720K)] 3220763K->3123755K(3790912K), 0.0300030 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
43870.161: [GC [PSYoungGen: 101632K->3936K(102656K)] 3221035K->3123355K(3790848K), 0.0249560 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
43877.981: [GC [PSYoungGen: 101472K->3648K(102848K)] 3220891K->3123083K(3791040K), 0.0352840 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
43885.926: [GC [PSYoungGen: 101184K->4384K(102976K)] 3220619K->3123827K(3791168K), 0.0289830 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
43893.929: [GC [PSYoungGen: 102112K->2688K(103040K)] 3221555K->3122155K(3791232K), 0.0293390 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
43901.849: [GC [PSYoungGen: 100416K->3296K(103232K)] 3219883K->3122779K(3791424K), 0.0294920 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
43909.623: [GC [PSYoungGen: 101280K->3264K(103296K)] 3220763K->3122755K(3791488K), 0.0323410 secs] [Times: user=0.16 sys=0.01, real=0.04 secs] 
43917.529: [GC [PSYoungGen: 101248K->5088K(103104K)] 3220739K->3124595K(3791296K), 0.0410100 secs] [Times: user=0.22 sys=0.00, real=0.04 secs] 
43925.624: [GC [PSYoungGen: 102944K->2752K(103488K)] 3222451K->3122291K(3791680K), 0.0219490 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
43933.370: [GC [PSYoungGen: 100608K->3840K(103488K)] 3220147K->3123395K(3791680K), 0.0287980 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
43941.313: [GC [PSYoungGen: 101952K->3776K(103616K)] 3221507K->3123347K(3791808K), 0.0299220 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
43949.304: [GC [PSYoungGen: 101888K->4640K(103488K)] 3221459K->3124227K(3791680K), 0.0343620 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
43957.266: [GC [PSYoungGen: 102816K->4544K(103680K)] 3222403K->3124147K(3791872K), 0.0267380 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
